,times_prey_known,times_pred_known,time_steps
0,0,3,10
1,0,3,13
2,0,3,8
3,0,3,20
4,0,3,18
5,0,3,21
6,0,3,14
7,0,3,3
8,0,3,11
9,3,3,11
10,0,2,2
11,0,4,9
12,0,2,19
13,0,3,5
14,0,4,20
15,0,1,14
16,0,2,4
17,0,1,1
18,0,3,15
19,0,1,34
20,0,1,5
21,0,1,10
22,0,1,6
23,0,8,18
24,0,2,11
25,0,3,9
26,0,7,43
27,0,2,16
28,0,4,8
29,0,4,18
30,0,2,8
31,0,3,7
32,0,3,6
33,0,4,15
34,0,5,37
35,0,3,39
36,0,5,36
37,0,1,6
38,0,3,15
39,0,9,35
40,0,2,6
41,0,4,6
42,0,1,3
43,0,1,6
44,0,3,23
45,0,3,18
46,0,4,10
47,0,3,7
48,0,2,9
49,0,3,10
50,0,2,26
51,0,3,13
52,0,4,13
53,0,2,24
54,0,2,5
55,0,1,4
56,0,4,9
57,0,3,4
58,0,4,8
59,0,1,4
60,0,3,7
61,0,1,7
62,0,3,21
63,0,2,7
64,0,5,38
65,1,4,28
66,0,1,17
67,0,3,15
68,0,1,5
69,0,1,3
70,0,1,1
71,2,8,26
72,0,3,12
73,0,2,2
74,2,3,28
75,0,1,19
76,0,1,24
77,0,3,9
78,0,3,22
79,0,3,9
80,0,3,13
81,0,5,7
82,0,2,12
83,0,4,15
84,0,1,2
85,0,4,22
86,0,1,18
87,0,1,2
88,0,2,9
89,0,4,7
90,0,1,1
91,1,2,8
92,0,2,4
93,0,6,22
94,0,2,19
95,0,4,16
96,0,5,20
97,0,3,6
98,0,3,17
99,0,5,31
