,times_prey_known,times_pred_known,time_steps
0,0,2,7
1,0,4,24
2,0,5,33
3,0,2,28
4,0,2,5
5,0,1,9
6,0,3,26
7,0,1,16
8,0,2,21
9,0,2,6
10,0,1,16
11,0,1,21
12,0,2,10
13,2,2,17
14,0,3,7
15,0,3,17
16,0,6,48
17,0,1,8
18,0,4,14
19,0,3,25
20,0,3,5
21,0,2,16
22,3,1,38
23,0,4,24
24,0,3,8
25,0,2,14
26,0,3,4
27,0,2,9
28,0,3,25
29,0,4,11
30,0,6,30
31,0,3,19
32,0,5,28
33,1,2,20
34,0,3,3
35,0,1,10
36,0,2,17
37,0,4,11
38,0,3,19
39,0,3,6
40,0,3,17
41,0,3,27
42,0,2,9
43,0,1,10
44,2,4,32
45,0,2,3
46,1,3,11
47,0,1,5
48,0,2,7
49,0,1,6
50,0,4,12
51,0,4,11
52,0,3,18
53,0,3,18
54,0,1,13
55,0,2,11
56,0,2,20
57,0,1,1
58,0,2,20
59,0,2,9
60,1,2,8
61,0,2,17
62,0,1,3
63,0,1,4
64,0,2,17
65,0,2,27
66,0,3,7
67,0,2,6
68,0,2,8
69,0,4,25
70,0,3,33
71,0,3,11
72,0,3,12
73,0,2,24
74,0,3,8
75,0,1,3
76,0,4,26
77,0,3,10
78,0,3,21
79,0,1,1
80,0,3,18
81,0,4,16
82,0,3,8
83,0,1,1
84,0,3,5
85,0,5,19
86,0,1,25
87,0,3,3
88,1,2,12
89,0,3,4
90,0,3,9
91,0,2,14
92,2,2,21
93,0,5,23
94,0,3,17
95,0,3,15
96,0,7,35
97,0,6,16
98,0,2,18
99,0,2,9
