,times_prey_known,times_pred_known,time_steps
0,0,23,25
1,0,40,45
2,1,3,10
3,0,18,19
4,0,17,27
5,2,38,40
6,1,10,19
7,1,18,32
8,1,2,10
9,1,11,11
10,0,3,3
11,0,27,38
12,1,24,38
13,0,11,11
14,1,14,25
15,1,6,15
16,1,1,2
17,0,26,35
18,0,7,17
19,1,6,18
20,0,20,20
21,1,7,7
22,0,1,13
23,2,14,20
24,0,2,5
25,0,12,12
26,1,51,51
27,0,6,19
28,0,12,26
29,0,2,17
30,2,2,15
31,3,18,33
32,0,2,2
33,1,2,2
34,1,19,20
35,0,9,10
36,0,14,14
37,1,17,17
38,1,15,21
39,0,2,6
40,0,53,64
41,1,5,7
42,1,79,97
43,0,1,4
44,0,8,20
45,1,20,20
46,0,10,10
47,0,24,25
48,0,21,23
49,1,1,17
50,0,16,26
51,0,1,13
52,0,3,6
53,2,47,59
54,1,24,24
55,0,3,14
56,0,15,16
57,1,36,54
58,2,4,16
59,1,1,1
60,2,21,21
61,2,9,20
62,0,23,28
63,0,2,5
64,1,1,1
65,1,33,42
66,6,11,20
67,0,5,5
68,1,13,13
69,1,16,16
70,1,8,8
71,0,5,13
72,0,4,16
73,0,9,9
74,1,3,7
75,1,3,3
76,1,35,38
77,2,44,54
78,1,6,6
79,1,5,5
80,0,11,14
81,1,20,32
82,0,6,13
83,1,9,22
84,1,9,20
85,0,8,21
86,0,7,17
87,0,13,23
88,1,3,3
89,0,24,24
90,2,26,33
91,1,3,10
92,1,3,3
93,1,4,20
94,1,4,4
95,0,1,1
96,0,4,13
97,1,13,15
98,0,15,30
99,1,7,7
