,times_prey_known,times_pred_known,time_steps
0,0,10,10
1,0,9,21
2,1,33,35
3,1,26,34
4,1,8,15
5,1,17,17
6,0,11,11
7,1,1,1
8,0,6,21
9,0,11,18
10,0,12,12
11,1,11,11
12,1,6,15
13,3,22,25
14,1,3,3
15,1,12,22
16,0,3,6
17,0,8,18
18,0,5,7
19,0,2,2
20,0,12,14
21,1,15,24
22,0,92,92
23,2,12,23
24,0,12,12
25,0,8,8
26,2,6,14
27,1,22,23
28,0,17,18
29,1,22,33
30,3,19,30
31,2,22,25
32,0,2,12
33,0,11,21
34,1,13,15
35,1,50,59
36,1,17,17
37,1,31,40
38,0,6,6
39,1,5,5
40,1,4,15
41,1,3,3
42,1,17,23
43,0,46,49
44,0,23,31
45,0,16,29
46,1,38,38
47,1,44,46
48,2,28,29
49,1,5,8
50,1,1,1
51,0,9,10
52,1,89,105
53,1,5,5
54,1,19,24
55,1,17,17
56,0,1,10
57,0,17,18
58,1,23,35
59,1,8,10
60,1,23,27
61,2,16,30
62,0,20,20
63,0,9,21
64,0,3,3
65,1,13,26
66,0,5,5
67,1,9,17
68,0,26,35
69,1,4,4
70,2,16,17
71,0,2,13
72,1,55,67
73,1,13,14
74,0,5,5
75,1,2,11
76,1,8,14
77,1,38,53
78,1,2,2
79,1,4,14
80,2,9,20
81,1,19,23
82,0,6,6
83,0,1,1
84,0,15,17
85,0,3,17
86,1,12,25
87,1,1,1
88,1,5,5
89,1,4,4
90,1,3,3
91,2,20,25
92,0,20,37
93,0,3,15
94,1,5,5
95,0,2,17
96,0,33,35
97,0,6,8
98,1,2,3
99,1,18,18
