,times_prey_known,times_pred_known,time_steps
0,1,4,4
1,1,5,10
2,0,14,14
3,1,1,7
4,2,5,20
5,1,43,51
6,1,9,9
7,0,12,17
8,1,1,1
9,1,6,12
10,1,10,12
11,1,30,40
12,0,22,33
13,0,8,18
14,0,2,15
15,0,12,25
16,1,37,38
17,4,21,39
18,0,3,3
19,0,4,16
20,2,1,13
21,1,12,21
22,0,34,46
23,1,27,32
24,0,5,19
25,0,20,22
26,1,20,22
27,0,20,20
28,1,10,14
29,1,19,19
30,1,7,13
31,1,2,2
32,1,24,24
33,0,3,14
34,1,12,16
35,0,15,28
36,0,5,9
37,0,14,24
38,1,2,2
39,0,6,6
40,1,18,18
41,0,9,9
42,0,12,25
43,0,4,17
44,1,12,12
45,1,2,2
46,0,1,17
47,0,4,16
48,1,5,5
49,1,20,20
50,0,30,30
51,0,21,22
52,1,16,16
53,1,33,49
54,1,29,40
55,3,19,30
56,0,20,33
57,3,4,12
58,0,33,41
59,1,7,7
60,0,8,23
61,2,15,26
62,0,8,22
63,0,4,12
64,1,32,43
65,0,25,26
66,0,1,13
67,1,12,23
68,1,12,14
69,1,1,1
70,1,40,42
71,1,40,44
72,2,25,27
73,1,1,1
74,0,12,25
75,1,29,31
76,0,11,11
77,0,9,18
78,1,22,22
79,1,2,2
80,3,3,7
81,1,32,34
82,0,2,11
83,0,65,71
84,1,7,17
85,1,8,14
86,1,15,27
87,2,62,80
88,1,35,37
89,0,6,6
90,0,4,14
91,1,4,4
92,0,3,3
93,0,29,45
94,0,5,17
95,1,11,24
96,1,43,52
97,0,2,10
98,1,35,37
99,1,43,45
