,times_prey_known,times_pred_known,time_steps
0,2,19,30
1,0,12,21
2,0,23,24
3,0,11,13
4,1,24,29
5,0,4,6
6,1,8,14
7,1,20,20
8,0,14,14
9,1,6,14
10,1,3,9
11,2,17,21
12,1,11,20
13,0,20,23
14,1,8,18
15,0,17,18
16,0,1,1
17,2,9,9
18,1,32,40
19,1,31,42
20,0,3,13
21,0,12,24
22,1,29,30
23,0,8,11
24,1,26,37
25,0,20,20
26,2,4,7
27,0,5,5
28,1,29,41
29,0,2,15
30,1,23,23
31,1,25,25
32,0,1,18
33,0,16,28
34,1,18,23
35,0,21,31
36,1,8,8
37,2,7,17
38,0,1,6
39,1,34,45
40,1,17,29
41,0,1,12
42,0,3,3
43,1,16,16
44,1,3,11
45,2,23,33
46,0,8,18
47,0,7,7
48,1,36,47
49,0,4,16
50,0,28,38
51,1,22,22
52,1,1,1
53,1,2,2
54,0,6,19
55,3,14,21
56,0,19,33
57,1,1,1
58,2,2,8
59,1,3,3
60,0,2,3
61,1,8,22
62,0,3,12
63,0,4,13
64,0,2,12
65,0,4,17
66,0,25,25
67,0,33,34
68,0,4,9
69,0,10,21
70,0,42,42
71,0,5,14
72,1,34,34
73,0,46,46
74,1,1,10
75,1,26,30
76,1,8,9
77,1,12,12
78,1,1,4
79,1,2,2
80,2,22,28
81,1,16,17
82,1,19,20
83,1,11,15
84,1,11,17
85,0,15,18
86,1,29,29
87,2,32,42
88,1,20,20
89,1,20,35
90,0,39,51
91,2,48,60
92,1,29,29
93,1,1,1
94,1,10,10
95,0,1,12
96,1,26,28
97,0,7,19
98,1,1,1
99,0,2,12
