,times_prey_known,times_pred_known,time_steps
0,2,1,14
1,0,8,13
2,1,2,2
3,0,32,32
4,1,2,2
5,0,86,94
6,0,7,22
7,1,15,15
8,1,6,6
9,0,3,12
10,0,13,19
11,1,12,16
12,1,35,36
13,1,16,16
14,0,2,13
15,1,2,2
16,1,8,8
17,0,34,37
18,0,23,32
19,2,10,12
20,1,1,1
21,0,1,1
22,1,25,26
23,1,18,30
24,0,10,18
25,1,3,7
26,0,18,18
27,0,7,17
28,0,2,5
29,0,1,1
30,0,1,5
31,0,7,9
32,0,3,12
33,1,14,15
34,0,16,26
35,1,11,11
36,0,9,23
37,0,2,3
38,0,42,42
39,1,3,3
40,0,16,28
41,0,23,39
42,1,12,21
43,0,60,61
44,1,1,1
45,0,6,18
46,1,5,7
47,0,5,10
48,1,26,26
49,1,9,20
50,0,4,14
51,0,9,19
52,0,20,25
53,0,1,17
54,2,29,31
55,2,43,45
56,3,4,15
57,1,13,13
58,0,7,17
59,0,2,15
60,0,46,47
61,0,3,3
62,0,7,10
63,1,25,28
64,1,20,26
65,0,27,27
66,1,16,16
67,0,46,59
68,0,8,8
69,3,25,36
70,0,4,5
71,2,8,21
72,0,1,1
73,0,41,53
74,2,48,52
75,2,13,14
76,0,20,20
77,0,8,10
78,0,43,43
79,0,27,28
80,0,2,2
81,2,9,9
82,1,5,5
83,1,6,12
84,0,1,11
85,0,1,14
86,2,31,32
87,1,13,13
88,1,63,68
89,1,16,18
90,1,14,14
91,0,28,30
92,1,4,7
93,0,1,9
94,1,5,5
95,0,3,8
96,0,25,26
97,0,91,103
98,1,3,3
99,0,12,28
