,times_prey_known,times_pred_known,time_steps
0,1,11,11
1,1,16,16
2,0,3,15
3,0,31,41
4,3,1,14
5,1,3,9
6,0,15,15
7,0,7,7
8,0,12,23
9,0,2,15
10,0,1,1
11,1,19,25
12,1,23,24
13,1,1,4
14,1,8,8
15,0,42,43
16,1,3,7
17,1,8,8
18,0,2,2
19,1,16,27
20,0,24,29
21,0,1,1
22,1,1,6
23,0,17,17
24,0,4,15
25,0,3,3
26,2,35,51
27,1,15,15
28,0,1,9
29,0,8,8
30,1,28,36
31,0,118,125
32,1,9,9
33,0,3,16
34,1,5,5
35,1,1,1
36,0,45,49
37,1,2,5
38,1,13,15
39,0,1,16
40,0,8,20
41,0,10,10
42,0,3,12
43,1,4,15
44,1,4,4
45,0,4,15
46,0,11,11
47,2,13,25
48,1,1,1
49,1,17,17
50,1,3,3
51,0,5,17
52,0,1,1
53,1,8,8
54,0,34,34
55,1,18,18
56,1,10,12
57,0,6,6
58,1,18,31
59,0,2,15
60,0,29,31
61,1,14,16
62,0,12,24
63,0,4,17
64,1,1,1
65,0,14,14
66,0,3,14
67,1,22,26
68,1,16,28
69,0,4,16
70,0,17,29
71,0,2,2
72,0,1,11
73,0,17,21
74,3,41,46
75,1,2,4
76,1,10,10
77,0,13,16
78,0,24,25
79,0,12,27
80,1,5,5
81,0,10,11
82,0,1,13
83,0,17,29
84,0,13,13
85,1,11,24
86,1,2,15
87,1,4,17
88,1,73,78
89,1,16,16
90,0,5,16
91,0,7,19
92,2,15,23
93,1,7,11
94,2,9,25
95,1,10,20
96,1,8,8
97,0,6,20
98,0,3,17
99,3,8,11
