,times_prey_known,times_pred_known,time_steps
0,1,10,10
1,1,5,13
2,2,13,26
3,0,15,27
4,0,2,18
5,0,4,9
6,0,5,6
7,0,9,24
8,0,13,13
9,0,3,14
10,0,1,15
11,0,2,4
12,1,7,17
13,1,14,15
14,0,2,8
15,0,1,6
16,1,11,11
17,0,10,11
18,1,5,5
19,0,21,22
20,0,6,16
21,0,5,7
22,1,7,7
23,0,7,18
24,1,3,3
25,0,4,13
26,1,5,17
27,0,1,1
28,0,6,18
29,1,2,2
30,0,25,35
31,0,2,2
32,0,15,27
33,1,4,4
34,1,10,10
35,0,16,26
36,0,56,70
37,0,5,18
38,0,8,20
39,0,2,5
40,0,11,18
41,0,5,15
42,1,15,29
43,1,5,17
44,2,6,17
45,0,6,16
46,1,14,24
47,0,15,15
48,0,2,10
49,1,6,6
50,0,1,12
51,1,28,38
52,0,20,20
53,1,57,63
54,1,24,24
55,1,5,6
56,1,7,7
57,0,17,17
58,0,1,14
59,0,41,50
60,1,6,6
61,0,8,18
62,1,30,34
63,3,23,23
64,0,11,14
65,1,7,7
66,2,4,10
67,1,44,44
68,0,21,23
69,1,11,22
70,0,15,16
71,3,20,31
72,0,2,16
73,0,10,22
74,0,70,79
75,0,12,12
76,1,6,6
77,1,9,10
78,1,6,6
79,1,21,22
80,0,22,23
81,0,7,15
82,0,5,9
83,1,5,6
84,0,15,24
85,0,8,13
86,0,5,7
87,1,18,18
88,0,24,24
89,0,5,8
90,0,5,12
91,2,7,19
92,0,25,34
93,0,6,19
94,0,1,11
95,3,17,28
96,1,5,6
97,0,4,18
98,2,1,3
99,1,1,1
