,times_prey_known,times_pred_known,time_steps
0,0,27,34
1,0,8,21
2,0,11,23
3,1,23,28
4,1,25,25
5,0,6,20
6,0,2,2
7,0,1,3
8,1,9,9
9,1,20,22
10,1,27,29
11,0,9,9
12,0,3,12
13,1,14,34
14,0,1,1
15,1,11,11
16,2,18,27
17,0,4,17
18,0,17,19
19,0,18,18
20,1,3,5
21,3,30,30
22,0,5,15
23,0,24,29
24,1,3,3
25,1,9,9
26,1,43,50
27,1,13,17
28,2,22,22
29,2,19,28
30,3,30,31
31,0,1,13
32,1,2,17
33,0,2,15
34,0,16,18
35,0,9,9
36,1,14,15
37,0,18,18
38,1,2,3
39,0,2,15
40,0,2,2
41,1,5,14
42,0,28,30
43,0,6,6
44,1,31,40
45,1,8,19
46,0,12,22
47,0,2,2
48,1,17,23
49,1,1,2
50,1,6,16
51,0,8,8
52,2,56,70
53,1,17,19
54,1,15,18
55,0,4,15
56,1,12,12
57,0,2,2
58,0,5,5
59,1,7,8
60,1,14,16
61,1,12,26
62,1,4,10
63,2,1,17
64,1,3,3
65,1,11,11
66,1,56,60
67,1,21,21
68,1,15,15
69,2,44,47
70,0,8,18
71,1,23,32
72,1,2,2
73,1,18,18
74,1,3,13
75,2,30,30
76,1,16,24
77,0,2,15
78,0,42,47
79,1,11,20
80,0,7,12
81,0,10,22
82,0,11,16
83,1,19,19
84,0,1,1
85,0,30,31
86,1,15,15
87,0,3,3
88,0,5,19
89,1,12,12
90,1,17,18
91,1,5,5
92,1,11,11
93,3,12,12
94,1,4,4
95,1,4,4
96,1,22,33
97,2,38,47
98,0,14,20
99,0,12,12
