,times_prey_known,times_pred_known,time_steps
0,0,16,16
1,1,1,1
2,0,7,7
3,0,2,15
4,1,3,16
5,0,7,13
6,0,8,17
7,0,10,11
8,1,17,18
9,0,7,8
10,2,24,29
11,1,21,23
12,0,2,11
13,2,6,6
14,0,17,27
15,0,8,19
16,1,8,19
17,1,13,26
18,0,16,27
19,0,9,9
20,0,5,5
21,1,11,11
22,1,24,36
23,0,2,13
24,1,72,72
25,0,3,6
26,0,2,2
27,1,26,38
28,0,1,14
29,0,27,27
30,1,1,1
31,0,3,16
32,0,2,2
33,1,13,24
34,0,14,23
35,1,1,1
36,0,10,22
37,2,32,32
38,1,1,13
39,0,2,2
40,0,6,9
41,0,2,18
42,1,7,15
43,0,3,18
44,1,4,5
45,0,24,35
46,0,5,19
47,0,2,2
48,1,13,17
49,0,4,4
50,1,7,21
51,1,32,33
52,1,12,23
53,0,2,14
54,2,22,29
55,4,4,14
56,0,6,17
57,1,9,17
58,1,30,33
59,1,5,18
60,1,15,16
61,1,9,20
62,0,17,18
63,1,4,4
64,1,5,5
65,1,6,14
66,1,11,11
67,1,3,15
68,0,1,11
69,1,1,1
70,0,18,29
71,1,17,17
72,2,17,18
73,0,20,20
74,1,1,1
75,1,12,12
76,1,15,20
77,1,16,16
78,0,30,38
79,0,15,15
80,0,13,25
81,1,41,46
82,0,20,23
83,0,6,15
84,0,1,11
85,0,6,17
86,0,17,19
87,0,1,2
88,1,52,61
89,0,7,19
90,1,11,11
91,0,2,10
92,1,28,31
93,0,4,4
94,1,5,15
95,3,13,24
96,0,1,1
97,1,32,38
98,0,14,26
99,0,15,15
