,times_prey_known,times_pred_known,time_steps
0,1,8,22
1,3,17,18
2,1,35,40
3,0,1,11
4,0,16,28
5,1,4,4
6,0,3,15
7,1,1,1
8,1,5,8
9,1,26,26
10,0,23,36
11,0,20,21
12,1,2,11
13,0,4,7
14,1,7,14
15,0,1,6
16,0,1,1
17,0,25,33
18,0,17,25
19,1,2,2
20,0,1,18
21,0,7,7
22,0,2,16
23,0,30,31
24,0,7,12
25,1,12,14
26,1,2,2
27,0,5,18
28,2,2,11
29,0,3,12
30,0,16,25
31,1,18,21
32,1,6,11
33,2,12,13
34,0,1,12
35,0,3,14
36,0,1,13
37,1,19,19
38,1,7,14
39,0,1,2
40,0,10,27
41,1,13,17
42,1,26,27
43,0,1,1
44,1,11,24
45,0,5,15
46,0,8,14
47,0,2,15
48,1,26,33
49,0,27,40
50,1,36,46
51,0,3,10
52,0,29,31
53,2,5,18
54,1,6,6
55,1,5,5
56,0,7,21
57,0,13,29
58,1,1,1
59,0,3,4
60,0,1,13
61,0,1,6
62,0,21,23
63,1,13,15
64,1,18,20
65,1,7,20
66,1,25,30
67,0,24,36
68,1,5,5
69,1,24,24
70,0,4,4
71,2,38,51
72,0,21,22
73,0,29,30
74,1,9,9
75,2,20,20
76,1,14,14
77,0,5,19
78,0,5,14
79,0,11,24
80,1,25,34
81,0,6,18
82,0,16,17
83,1,8,8
84,0,2,2
85,1,10,11
86,0,6,6
87,0,37,47
88,1,9,11
89,1,38,52
90,0,3,11
91,0,10,15
92,1,5,5
93,1,11,11
94,0,1,13
95,1,19,20
96,0,25,25
97,0,1,12
98,0,19,19
99,1,16,29
