,times_prey_known,times_pred_known,time_steps
0,0,6,19
1,1,43,45
2,1,16,16
3,2,35,46
4,0,63,68
5,0,6,19
6,1,2,2
7,0,1,1
8,0,8,18
9,0,1,14
10,1,26,39
11,1,9,9
12,0,17,25
13,1,2,17
14,0,9,20
15,0,7,18
16,3,37,38
17,0,1,11
18,0,1,13
19,0,2,2
20,0,4,8
21,0,53,56
22,1,4,12
23,0,9,14
24,2,26,42
25,1,16,16
26,0,10,22
27,0,1,14
28,0,7,7
29,1,19,19
30,0,23,36
31,0,3,14
32,0,17,18
33,1,4,13
34,0,3,3
35,2,10,10
36,1,4,4
37,0,38,51
38,0,9,9
39,2,29,38
40,1,27,30
41,0,1,14
42,0,4,4
43,1,51,68
44,0,15,15
45,1,11,13
46,1,18,24
47,0,6,18
48,0,1,12
49,1,19,29
50,0,22,38
51,0,32,33
52,0,16,17
53,1,12,12
54,1,36,37
55,1,12,23
56,1,19,25
57,0,19,28
58,1,12,12
59,0,4,14
60,1,5,5
61,1,9,11
62,0,7,7
63,1,16,16
64,0,5,17
65,0,5,7
66,1,14,28
67,0,31,45
68,1,1,11
69,1,7,9
70,0,7,17
71,0,2,15
72,0,2,8
73,0,3,19
74,1,18,25
75,1,17,30
76,1,10,21
77,1,11,11
78,1,2,2
79,1,14,14
80,2,3,3
81,0,9,22
82,0,45,46
83,1,2,14
84,0,2,13
85,0,7,7
86,0,5,16
87,2,14,26
88,0,26,33
89,0,33,34
90,1,2,2
91,1,35,38
92,1,9,17
93,1,38,51
94,1,47,55
95,0,3,5
96,1,2,13
97,0,1,1
98,0,14,25
99,0,7,17
