,times_prey_known,times_pred_known,time_steps
0,1,3,14
1,1,2,2
2,0,2,2
3,0,7,21
4,0,1,13
5,0,6,18
6,1,6,6
7,1,11,11
8,0,1,13
9,0,4,18
10,0,2,5
11,1,19,29
12,0,1,1
13,0,11,20
14,0,10,10
15,1,22,22
16,1,11,11
17,1,3,7
18,1,8,23
19,1,10,15
20,1,18,18
21,0,1,11
22,1,48,50
23,0,1,1
24,0,31,32
25,1,9,9
26,1,17,21
27,0,11,11
28,0,17,20
29,0,3,3
30,0,2,2
31,1,1,2
32,1,18,22
33,0,4,17
34,0,23,27
35,1,5,5
36,0,4,14
37,0,9,12
38,0,8,9
39,2,5,11
40,0,31,32
41,0,10,22
42,0,5,10
43,1,20,23
44,1,32,37
45,3,4,13
46,1,15,15
47,0,11,16
48,3,1,16
49,1,11,12
50,0,4,4
51,1,7,7
52,0,8,19
53,0,21,23
54,0,9,21
55,0,13,13
56,0,3,3
57,0,12,12
58,1,19,23
59,1,39,58
60,0,7,11
61,0,7,18
62,0,4,13
63,0,14,27
64,1,1,1
65,0,12,12
66,0,3,3
67,1,10,21
68,1,29,30
69,0,21,36
70,2,28,39
71,0,21,21
72,3,18,20
73,0,8,16
74,1,9,11
75,1,7,11
76,0,22,34
77,1,17,18
78,1,6,13
79,0,27,27
80,1,10,18
81,1,8,10
82,0,10,25
83,1,10,10
84,0,14,14
85,0,11,24
86,0,11,11
87,1,1,1
88,1,5,13
89,0,6,19
90,0,13,13
91,1,1,1
92,0,2,2
93,0,6,6
94,0,3,16
95,2,12,15
96,0,24,24
97,1,2,8
98,1,12,19
99,0,4,4
