,times_prey_known,times_pred_known,time_steps
0,2,18,19
1,0,50,54
2,1,3,3
3,1,63,65
4,1,19,19
5,0,1,15
6,0,17,20
7,5,36,37
8,0,3,3
9,0,19,19
10,2,20,20
11,1,13,26
12,1,4,4
13,0,1,11
14,2,10,10
15,0,3,12
16,0,20,20
17,2,34,46
18,0,13,30
19,0,41,51
20,1,23,34
21,1,40,40
22,0,6,6
23,0,6,16
24,1,7,9
25,1,18,33
26,0,40,44
27,0,1,1
28,1,12,15
29,3,4,17
30,1,14,14
31,2,3,12
32,1,19,20
33,1,6,6
34,0,18,18
35,0,5,7
36,1,22,22
37,0,3,3
38,0,15,24
39,2,15,15
40,0,2,3
41,1,6,17
42,0,12,12
43,0,14,22
44,1,8,18
45,0,18,20
46,0,9,9
47,0,20,31
48,0,2,15
49,1,23,23
50,1,26,38
51,0,12,16
52,1,8,8
53,1,8,8
54,0,3,12
55,0,43,44
56,0,3,4
57,1,16,28
58,0,2,15
59,1,9,16
60,1,22,22
61,0,31,43
62,0,19,21
63,1,35,35
64,0,18,21
65,1,6,9
66,2,33,36
67,0,12,30
68,1,6,13
69,0,47,51
70,0,3,16
71,2,15,15
72,1,18,18
73,4,52,61
74,1,10,10
75,0,7,7
76,0,8,11
77,0,20,24
78,0,1,3
79,1,12,12
80,0,5,5
81,0,4,4
82,0,15,28
83,3,22,22
84,0,16,30
85,2,13,27
86,0,3,13
87,1,13,13
88,0,4,4
89,0,17,18
90,1,39,45
91,1,7,7
92,1,2,7
93,0,1,1
94,0,13,18
95,1,12,17
96,2,2,6
97,1,1,4
98,0,19,21
99,0,18,25
