,times_prey_known,times_pred_known,time_steps
0,0,19,27
1,0,7,8
2,0,1,1
3,1,11,22
4,1,11,21
5,1,1,1
6,0,17,23
7,1,13,13
8,0,19,20
9,1,8,23
10,0,3,4
11,0,13,14
12,0,4,4
13,0,18,20
14,1,15,27
15,2,20,20
16,1,17,19
17,0,11,27
18,0,14,14
19,0,22,22
20,1,62,78
21,0,4,11
22,0,9,9
23,0,11,11
24,0,14,23
25,0,2,11
26,0,15,30
27,1,11,11
28,1,55,58
29,0,4,4
30,1,4,23
31,1,1,11
32,1,19,31
33,0,3,15
34,3,22,35
35,1,1,1
36,1,9,11
37,0,18,21
38,1,13,13
39,3,17,28
40,3,3,17
41,1,33,34
42,0,3,14
43,0,17,17
44,0,5,19
45,0,33,38
46,1,9,9
47,2,13,14
48,0,4,7
49,0,1,15
50,2,2,12
51,0,21,34
52,1,42,46
53,1,15,15
54,5,19,31
55,1,34,36
56,0,21,33
57,1,10,12
58,1,10,10
59,2,31,31
60,1,3,19
61,2,22,33
62,0,11,25
63,0,4,18
64,1,4,5
65,1,3,3
66,0,41,44
67,2,20,21
68,1,10,26
69,1,8,20
70,1,59,64
71,1,3,7
72,2,17,17
73,0,32,53
74,0,15,15
75,1,11,11
76,1,11,11
77,1,6,10
78,2,16,30
79,1,3,6
80,0,13,21
81,2,6,18
82,0,9,10
83,0,8,12
84,1,45,46
85,0,3,3
86,1,7,7
87,2,31,31
88,0,76,84
89,0,9,23
90,1,1,2
91,0,7,13
92,1,48,51
93,3,4,13
94,0,25,26
95,0,9,10
96,1,5,5
97,0,5,18
98,0,13,13
99,0,28,30
