,times_prey_known,times_pred_known,time_steps
0,0,3,9
1,0,4,13
2,1,1,1
3,0,2,14
4,0,2,16
5,1,1,1
6,0,7,18
7,0,5,14
8,0,3,9
9,0,4,4
10,0,1,2
11,0,1,15
12,0,4,16
13,1,2,2
14,0,3,5
15,0,2,16
16,0,1,13
17,0,1,3
18,0,6,18
19,1,4,13
20,1,10,12
21,1,3,12
22,0,1,6
23,0,1,12
24,0,1,3
25,0,15,20
26,1,3,8
27,0,8,19
28,0,1,3
29,0,6,17
30,0,2,14
31,0,1,1
32,0,9,18
33,0,1,1
34,0,2,16
35,0,1,13
36,1,6,6
37,1,8,9
38,0,2,14
39,0,2,3
40,1,1,15
41,0,3,15
42,1,5,5
43,0,5,15
44,0,1,3
45,2,2,15
46,0,2,9
47,0,2,11
48,0,1,15
49,0,1,2
50,1,1,13
51,1,2,11
52,0,7,7
53,0,3,3
54,1,1,1
55,1,2,14
56,1,1,8
57,1,3,10
58,0,5,8
59,0,9,20
60,1,1,11
61,1,1,18
62,1,1,1
63,0,6,7
64,0,6,16
65,0,13,22
66,0,11,19
67,1,9,19
68,0,2,3
69,0,4,19
70,0,3,15
71,0,4,14
72,2,1,13
73,0,2,3
74,1,1,9
75,1,1,3
76,0,7,21
77,1,3,20
78,1,3,3
79,0,16,25
80,0,2,6
81,0,4,8
82,0,1,2
83,0,2,15
84,0,5,17
85,0,5,14
86,1,17,17
87,0,5,15
88,1,19,19
89,0,2,6
90,0,3,13
91,0,2,11
92,0,3,13
93,1,17,17
94,0,2,13
95,0,1,13
96,1,5,21
97,0,2,3
98,0,9,20
99,1,1,1
