,times_prey_known,times_pred_known,time_steps
0,16,16,16
1,20,20,20
2,7,7,7
3,18,18,18
4,15,15,15
5,13,13,13
6,8,8,8
7,17,17,17
8,30,30,30
9,1,1,1
10,1,1,1
11,1,1,1
12,20,20,20
13,13,13,13
14,1,1,1
15,28,28,28
16,5,5,5
17,31,31,31
18,31,31,31
19,45,45,45
20,5,5,5
21,12,12,12
22,6,6,6
23,22,22,22
24,11,11,11
25,6,6,6
26,15,15,15
27,29,29,29
28,22,22,22
29,31,31,31
30,7,7,7
31,36,36,36
32,5,5,5
33,4,4,4
34,12,12,12
35,5,5,5
36,1,1,1
37,20,20,20
38,15,15,15
39,7,7,7
40,15,15,15
41,1,1,1
42,27,27,27
43,15,15,15
44,6,6,6
45,11,11,11
46,21,21,21
47,34,34,34
48,3,3,3
49,14,14,14
50,2,2,2
51,21,21,21
52,2,2,2
53,16,16,16
54,9,9,9
55,3,3,3
56,29,29,29
57,1,1,1
58,8,8,8
59,22,22,22
60,31,31,31
61,4,4,4
62,12,12,12
63,25,25,25
64,4,4,4
65,12,12,12
66,6,6,6
67,12,12,12
68,12,12,12
69,16,16,16
70,15,15,15
71,5,5,5
72,1,1,1
73,7,7,7
74,3,3,3
75,26,26,26
76,10,10,10
77,25,25,25
78,25,25,25
79,1,1,1
80,13,13,13
81,24,24,24
82,8,8,8
83,5,5,5
84,6,6,6
85,24,24,24
86,1,1,1
87,22,22,22
88,24,24,24
89,11,11,11
90,10,10,10
91,10,10,10
92,12,12,12
93,26,26,26
94,31,31,31
95,11,11,11
96,26,26,26
97,25,25,25
98,12,12,12
99,9,9,9
