,times_prey_known,times_pred_known,time_steps
0,19,19,19
1,16,16,16
2,15,15,15
3,21,21,21
4,15,15,15
5,9,9,9
6,3,3,3
7,30,30,30
8,20,20,20
9,9,9,9
10,17,17,17
11,35,35,35
12,45,45,45
13,21,21,21
14,16,16,16
15,3,3,3
16,17,17,17
17,20,20,20
18,35,35,35
19,27,27,27
20,3,3,3
21,13,13,13
22,23,23,23
23,1,1,1
24,7,7,7
25,20,20,20
26,4,4,4
27,8,8,8
28,18,18,18
29,30,30,30
30,29,29,29
31,8,8,8
32,16,16,16
33,13,13,13
34,5,5,5
35,17,17,17
36,16,16,16
37,11,11,11
38,25,25,25
39,21,21,21
40,44,44,44
41,6,6,6
42,8,8,8
43,10,10,10
44,17,17,17
45,26,26,26
46,15,15,15
47,21,21,21
48,19,19,19
49,1,1,1
50,7,7,7
51,6,6,6
52,15,15,15
53,1,1,1
54,20,20,20
55,2,2,2
56,16,16,16
57,17,17,17
58,4,4,4
59,17,17,17
60,40,40,40
61,13,13,13
62,7,7,7
63,4,4,4
64,14,14,14
65,9,9,9
66,10,10,10
67,1,1,1
68,9,9,9
69,18,18,18
70,19,19,19
71,18,18,18
72,13,13,13
73,1,1,1
74,20,20,20
75,5,5,5
76,3,3,3
77,10,10,10
78,28,28,28
79,7,7,7
80,9,9,9
81,13,13,13
82,2,2,2
83,22,22,22
84,3,3,3
85,5,5,5
86,4,4,4
87,24,24,24
88,4,4,4
89,15,15,15
90,4,4,4
91,15,15,15
92,8,8,8
93,3,3,3
94,11,11,11
95,8,8,8
96,11,11,11
97,21,21,21
98,14,14,14
99,5,5,5
