,times_prey_known,times_pred_known,time_steps
0,2,2,2
1,7,7,7
2,1,1,1
3,4,4,4
4,6,6,6
5,6,6,6
6,15,15,15
7,21,21,21
8,7,7,7
9,30,30,30
10,9,9,9
11,31,31,31
12,20,20,20
13,1,1,1
14,2,2,2
15,17,17,17
16,20,20,20
17,7,7,7
18,7,7,7
19,16,16,16
20,18,18,18
21,5,5,5
22,3,3,3
23,33,33,33
24,9,9,9
25,22,22,22
26,1,1,1
27,35,35,35
28,1,1,1
29,16,16,16
30,16,16,16
31,30,30,30
32,11,11,11
33,16,16,16
34,19,19,19
35,7,7,7
36,7,7,7
37,15,15,15
38,21,21,21
39,21,21,21
40,25,25,25
41,23,23,23
42,10,10,10
43,21,21,21
44,6,6,6
45,20,20,20
46,9,9,9
47,15,15,15
48,6,6,6
49,3,3,3
50,12,12,12
51,36,36,36
52,19,19,19
53,2,2,2
54,13,13,13
55,6,6,6
56,21,21,21
57,5,5,5
58,15,15,15
59,3,3,3
60,32,32,32
61,14,14,14
62,23,23,23
63,25,25,25
64,25,25,25
65,3,3,3
66,5,5,5
67,14,14,14
68,6,6,6
69,1,1,1
70,21,21,21
71,3,3,3
72,3,3,3
73,2,2,2
74,32,32,32
75,24,24,24
76,1,1,1
77,6,6,6
78,28,28,28
79,10,10,10
80,24,24,24
81,14,14,14
82,13,13,13
83,4,4,4
84,14,14,14
85,15,15,15
86,24,24,24
87,7,7,7
88,15,15,15
89,14,14,14
90,11,11,11
91,8,8,8
92,13,13,13
93,14,14,14
94,19,19,19
95,12,12,12
96,33,33,33
97,5,5,5
98,9,9,9
99,9,9,9
