,times_prey_known,times_pred_known,time_steps
0,10,10,10
1,8,8,8
2,6,6,6
3,1,1,1
4,4,4,4
5,12,12,12
6,15,15,15
7,14,14,14
8,16,16,16
9,8,8,8
10,13,13,13
11,8,8,8
12,4,4,4
13,17,17,17
14,34,34,34
15,5,5,5
16,14,14,14
17,35,35,35
18,25,25,25
19,12,12,12
20,5,5,5
21,21,21,21
22,22,22,22
23,4,4,4
24,14,14,14
25,11,11,11
26,16,16,16
27,7,7,7
28,6,6,6
29,8,8,8
30,21,21,21
31,53,53,53
32,5,5,5
33,20,20,20
34,8,8,8
35,2,2,2
36,17,17,17
37,6,6,6
38,6,6,6
39,30,30,30
40,8,8,8
41,10,10,10
42,20,20,20
43,15,15,15
44,12,12,12
45,3,3,3
46,3,3,3
47,20,20,20
48,15,15,15
49,6,6,6
50,18,18,18
51,10,10,10
52,3,3,3
53,11,11,11
54,7,7,7
55,4,4,4
56,16,16,16
57,23,23,23
58,18,18,18
59,1,1,1
60,21,21,21
61,29,29,29
62,6,6,6
63,2,2,2
64,10,10,10
65,14,14,14
66,9,9,9
67,2,2,2
68,16,16,16
69,1,1,1
70,10,10,10
71,10,10,10
72,8,8,8
73,14,14,14
74,15,15,15
75,20,20,20
76,22,22,22
77,7,7,7
78,17,17,17
79,2,2,2
80,11,11,11
81,37,37,37
82,22,22,22
83,15,15,15
84,18,18,18
85,12,12,12
86,29,29,29
87,18,18,18
88,3,3,3
89,5,5,5
90,20,20,20
91,8,8,8
92,9,9,9
93,30,30,30
94,4,4,4
95,8,8,8
96,13,13,13
97,11,11,11
98,15,15,15
99,19,19,19
