,times_prey_known,times_pred_known,time_steps
0,15,15,15
1,7,7,7
2,7,7,7
3,10,10,10
4,23,23,23
5,1,1,1
6,6,6,6
7,5,5,5
8,1,1,1
9,13,13,13
10,11,11,11
11,12,12,12
12,20,20,20
13,11,11,11
14,6,6,6
15,31,31,31
16,4,4,4
17,12,12,12
18,14,14,14
19,7,7,7
20,16,16,16
21,34,34,34
22,20,20,20
23,16,16,16
24,26,26,26
25,11,11,11
26,37,37,37
27,10,10,10
28,27,27,27
29,7,7,7
30,2,2,2
31,13,13,13
32,4,4,4
33,13,13,13
34,13,13,13
35,24,24,24
36,3,3,3
37,34,34,34
38,7,7,7
39,6,6,6
40,7,7,7
41,9,9,9
42,4,4,4
43,7,7,7
44,25,25,25
45,13,13,13
46,25,25,25
47,1,1,1
48,14,14,14
49,11,11,11
50,26,26,26
51,22,22,22
52,10,10,10
53,9,9,9
54,5,5,5
55,16,16,16
56,18,18,18
57,9,9,9
58,29,29,29
59,7,7,7
60,1,1,1
61,11,11,11
62,5,5,5
63,14,14,14
64,18,18,18
65,2,2,2
66,4,4,4
67,24,24,24
68,8,8,8
69,9,9,9
70,25,25,25
71,8,8,8
72,20,20,20
73,3,3,3
74,1,1,1
75,7,7,7
76,10,10,10
77,8,8,8
78,3,3,3
79,5,5,5
80,30,30,30
81,22,22,22
82,2,2,2
83,6,6,6
84,26,26,26
85,5,5,5
86,14,14,14
87,33,33,33
88,5,5,5
89,7,7,7
90,2,2,2
91,16,16,16
92,21,21,21
93,26,26,26
94,26,26,26
95,1,1,1
96,8,8,8
97,30,30,30
98,4,4,4
99,18,18,18
