,times_prey_known,times_pred_known,time_steps
0,6,6,6
1,32,32,32
2,1,1,1
3,8,8,8
4,17,17,17
5,10,10,10
6,29,29,29
7,36,36,36
8,4,4,4
9,11,11,11
10,13,13,13
11,12,12,12
12,18,18,18
13,3,3,3
14,15,15,15
15,5,5,5
16,13,13,13
17,8,8,8
18,2,2,2
19,25,25,25
20,8,8,8
21,24,24,24
22,2,2,2
23,4,4,4
24,7,7,7
25,21,21,21
26,25,25,25
27,10,10,10
28,7,7,7
29,1,1,1
30,21,21,21
31,13,13,13
32,14,14,14
33,31,31,31
34,21,21,21
35,21,21,21
36,6,6,6
37,8,8,8
38,1,1,1
39,1,1,1
40,15,15,15
41,13,13,13
42,10,10,10
43,9,9,9
44,7,7,7
45,19,19,19
46,11,11,11
47,21,21,21
48,12,12,12
49,2,2,2
50,10,10,10
51,15,15,15
52,9,9,9
53,12,12,12
54,5,5,5
55,17,17,17
56,42,42,42
57,1,1,1
58,14,14,14
59,16,16,16
60,17,17,17
61,2,2,2
62,9,9,9
63,11,11,11
64,10,10,10
65,5,5,5
66,24,24,24
67,23,23,23
68,8,8,8
69,13,13,13
70,15,15,15
71,6,6,6
72,15,15,15
73,26,26,26
74,8,8,8
75,24,24,24
76,7,7,7
77,5,5,5
78,11,11,11
79,7,7,7
80,44,44,44
81,4,4,4
82,5,5,5
83,16,16,16
84,18,18,18
85,7,7,7
86,28,28,28
87,31,31,31
88,29,29,29
89,10,10,10
90,11,11,11
91,14,14,14
92,11,11,11
93,11,11,11
94,1,1,1
95,16,16,16
96,19,19,19
97,3,3,3
98,11,11,11
99,15,15,15
