,times_prey_known,times_pred_known,time_steps
0,24,24,24
1,16,16,16
2,15,15,15
3,27,27,27
4,6,6,6
5,11,11,11
6,13,13,13
7,3,3,3
8,8,8,8
9,17,17,17
10,15,15,15
11,23,23,23
12,10,10,10
13,23,23,23
14,3,3,3
15,10,10,10
16,1,1,1
17,18,18,18
18,11,11,11
19,61,61,61
20,2,2,2
21,30,30,30
22,15,15,15
23,12,12,12
24,15,15,15
25,30,30,30
26,35,35,35
27,26,26,26
28,10,10,10
29,14,14,14
30,3,3,3
31,10,10,10
32,36,36,36
33,14,14,14
34,22,22,22
35,24,24,24
36,2,2,2
37,16,16,16
38,7,7,7
39,10,10,10
40,14,14,14
41,18,18,18
42,2,2,2
43,9,9,9
44,14,14,14
45,15,15,15
46,2,2,2
47,12,12,12
48,30,30,30
49,21,21,21
50,14,14,14
51,8,8,8
52,14,14,14
53,13,13,13
54,58,58,58
55,14,14,14
56,3,3,3
57,11,11,11
58,3,3,3
59,17,17,17
60,6,6,6
61,7,7,7
62,4,4,4
63,33,33,33
64,25,25,25
65,9,9,9
66,5,5,5
67,8,8,8
68,12,12,12
69,8,8,8
70,26,26,26
71,8,8,8
72,15,15,15
73,15,15,15
74,14,14,14
75,12,12,12
76,23,23,23
77,5,5,5
78,26,26,26
79,12,12,12
80,13,13,13
81,2,2,2
82,18,18,18
83,18,18,18
84,22,22,22
85,5,5,5
86,1,1,1
87,1,1,1
88,21,21,21
89,20,20,20
90,16,16,16
91,25,25,25
92,4,4,4
93,14,14,14
94,18,18,18
95,5,5,5
96,2,2,2
97,16,16,16
98,1,1,1
99,20,20,20
