,times_prey_known,times_pred_known,time_steps
0,10,10,10
1,16,16,16
2,14,14,14
3,22,22,22
4,13,13,13
5,3,3,3
6,3,3,3
7,4,4,4
8,30,30,30
9,9,9,9
10,1,1,1
11,16,16,16
12,11,11,11
13,13,13,13
14,6,6,6
15,8,8,8
16,13,13,13
17,7,7,7
18,1,1,1
19,4,4,4
20,31,31,31
21,8,8,8
22,12,12,12
23,14,14,14
24,19,19,19
25,6,6,6
26,10,10,10
27,17,17,17
28,2,2,2
29,7,7,7
30,16,16,16
31,13,13,13
32,9,9,9
33,22,22,22
34,4,4,4
35,12,12,12
36,14,14,14
37,2,2,2
38,18,18,18
39,9,9,9
40,24,24,24
41,20,20,20
42,14,14,14
43,5,5,5
44,14,14,14
45,3,3,3
46,4,4,4
47,17,17,17
48,2,2,2
49,42,42,42
50,1,1,1
51,4,4,4
52,23,23,23
53,5,5,5
54,19,19,19
55,29,29,29
56,4,4,4
57,25,25,25
58,10,10,10
59,12,12,12
60,12,12,12
61,17,17,17
62,4,4,4
63,28,28,28
64,2,2,2
65,7,7,7
66,5,5,5
67,7,7,7
68,10,10,10
69,1,1,1
70,6,6,6
71,2,2,2
72,24,24,24
73,27,27,27
74,27,27,27
75,48,48,48
76,20,20,20
77,6,6,6
78,6,6,6
79,25,25,25
80,4,4,4
81,20,20,20
82,4,4,4
83,23,23,23
84,11,11,11
85,2,2,2
86,4,4,4
87,11,11,11
88,5,5,5
89,1,1,1
90,2,2,2
91,11,11,11
92,10,10,10
93,20,20,20
94,15,15,15
95,28,28,28
96,15,15,15
97,34,34,34
98,8,8,8
99,23,23,23
