,times_prey_known,times_pred_known,time_steps
0,23,23,23
1,25,25,25
2,8,8,8
3,1,1,1
4,49,49,49
5,41,41,41
6,6,6,6
7,9,9,9
8,4,4,4
9,12,12,12
10,3,3,3
11,16,16,16
12,2,2,2
13,14,14,14
14,5,5,5
15,19,19,19
16,11,11,11
17,5,5,5
18,27,27,27
19,11,11,11
20,8,8,8
21,11,11,11
22,3,3,3
23,21,21,21
24,21,21,21
25,19,19,19
26,27,27,27
27,17,17,17
28,26,26,26
29,13,13,13
30,7,7,7
31,3,3,3
32,11,11,11
33,4,4,4
34,8,8,8
35,21,21,21
36,30,30,30
37,8,8,8
38,3,3,3
39,10,10,10
40,6,6,6
41,12,12,12
42,25,25,25
43,16,16,16
44,9,9,9
45,13,13,13
46,10,10,10
47,19,19,19
48,12,12,12
49,11,11,11
50,10,10,10
51,22,22,22
52,6,6,6
53,2,2,2
54,15,15,15
55,7,7,7
56,18,18,18
57,6,6,6
58,5,5,5
59,18,18,18
60,23,23,23
61,12,12,12
62,2,2,2
63,17,17,17
64,7,7,7
65,9,9,9
66,11,11,11
67,11,11,11
68,1,1,1
69,7,7,7
70,9,9,9
71,7,7,7
72,1,1,1
73,12,12,12
74,30,30,30
75,9,9,9
76,25,25,25
77,8,8,8
78,22,22,22
79,11,11,11
80,27,27,27
81,7,7,7
82,14,14,14
83,1,1,1
84,20,20,20
85,17,17,17
86,22,22,22
87,6,6,6
88,1,1,1
89,17,17,17
90,11,11,11
91,5,5,5
92,4,4,4
93,13,13,13
94,2,2,2
95,32,32,32
96,22,22,22
97,24,24,24
98,24,24,24
99,16,16,16
