,times_prey_known,times_pred_known,time_steps
0,16,16,16
1,11,11,11
2,7,7,7
3,14,14,14
4,21,21,21
5,20,20,20
6,14,14,14
7,7,7,7
8,8,8,8
9,26,26,26
10,9,9,9
11,3,3,3
12,12,12,12
13,29,29,29
14,31,31,31
15,4,4,4
16,1,1,1
17,1,1,1
18,10,10,10
19,15,15,15
20,16,16,16
21,10,10,10
22,10,10,10
23,3,3,3
24,7,7,7
25,12,12,12
26,14,14,14
27,6,6,6
28,27,27,27
29,12,12,12
30,8,8,8
31,10,10,10
32,12,12,12
33,8,8,8
34,7,7,7
35,7,7,7
36,49,49,49
37,5,5,5
38,13,13,13
39,17,17,17
40,22,22,22
41,1,1,1
42,9,9,9
43,10,10,10
44,28,28,28
45,3,3,3
46,3,3,3
47,4,4,4
48,15,15,15
49,19,19,19
50,31,31,31
51,20,20,20
52,17,17,17
53,4,4,4
54,26,26,26
55,15,15,15
56,12,12,12
57,19,19,19
58,12,12,12
59,4,4,4
60,9,9,9
61,16,16,16
62,44,44,44
63,13,13,13
64,5,5,5
65,11,11,11
66,4,4,4
67,13,13,13
68,4,4,4
69,33,33,33
70,13,13,13
71,23,23,23
72,16,16,16
73,23,23,23
74,16,16,16
75,16,16,16
76,4,4,4
77,15,15,15
78,15,15,15
79,16,16,16
80,2,2,2
81,17,17,17
82,18,18,18
83,6,6,6
84,13,13,13
85,24,24,24
86,10,10,10
87,3,3,3
88,4,4,4
89,15,15,15
90,13,13,13
91,8,8,8
92,5,5,5
93,19,19,19
94,16,16,16
95,8,8,8
96,3,3,3
97,18,18,18
98,1,1,1
99,21,21,21
