,times_prey_known,times_pred_known,time_steps
0,5,5,5
1,11,11,11
2,32,32,32
3,12,12,12
4,2,2,2
5,11,11,11
6,16,16,16
7,13,13,13
8,1,1,1
9,5,5,5
10,10,10,10
11,12,12,12
12,16,16,16
13,4,4,4
14,9,9,9
15,16,16,16
16,21,21,21
17,1,1,1
18,12,12,12
19,22,22,22
20,3,3,3
21,6,6,6
22,16,16,16
23,14,14,14
24,29,29,29
25,3,3,3
26,11,11,11
27,16,16,16
28,7,7,7
29,4,4,4
30,17,17,17
31,15,15,15
32,7,7,7
33,13,13,13
34,15,15,15
35,19,19,19
36,11,11,11
37,22,22,22
38,5,5,5
39,39,39,39
40,15,15,15
41,8,8,8
42,15,15,15
43,3,3,3
44,23,23,23
45,14,14,14
46,3,3,3
47,7,7,7
48,15,15,15
49,14,14,14
50,15,15,15
51,5,5,5
52,12,12,12
53,25,25,25
54,16,16,16
55,20,20,20
56,14,14,14
57,4,4,4
58,30,30,30
59,3,3,3
60,16,16,16
61,7,7,7
62,17,17,17
63,10,10,10
64,35,35,35
65,6,6,6
66,9,9,9
67,12,12,12
68,17,17,17
69,3,3,3
70,9,9,9
71,2,2,2
72,8,8,8
73,8,8,8
74,11,11,11
75,3,3,3
76,5,5,5
77,1,1,1
78,72,72,72
79,9,9,9
80,19,19,19
81,22,22,22
82,22,22,22
83,4,4,4
84,30,30,30
85,15,15,15
86,5,5,5
87,3,3,3
88,21,21,21
89,13,13,13
90,16,16,16
91,14,14,14
92,25,25,25
93,24,24,24
94,3,3,3
95,1,1,1
96,8,8,8
97,4,4,4
98,6,6,6
99,36,36,36
