,times_prey_known,times_pred_known,time_steps
0,17,17,17
1,14,14,14
2,31,31,31
3,16,16,16
4,21,21,21
5,10,10,10
6,8,8,8
7,9,9,9
8,13,13,13
9,5,5,5
10,25,25,25
11,14,14,14
12,4,4,4
13,16,16,16
14,14,14,14
15,9,9,9
16,15,15,15
17,7,7,7
18,22,22,22
19,23,23,23
20,4,4,4
21,13,13,13
22,20,20,20
23,13,13,13
24,6,6,6
25,26,26,26
26,18,18,18
27,5,5,5
28,15,15,15
29,23,23,23
30,28,28,28
31,3,3,3
32,7,7,7
33,22,22,22
34,16,16,16
35,3,3,3
36,27,27,27
37,22,22,22
38,8,8,8
39,13,13,13
40,3,3,3
41,7,7,7
42,9,9,9
43,21,21,21
44,10,10,10
45,3,3,3
46,9,9,9
47,9,9,9
48,4,4,4
49,2,2,2
50,4,4,4
51,4,4,4
52,4,4,4
53,10,10,10
54,26,26,26
55,3,3,3
56,9,9,9
57,6,6,6
58,11,11,11
59,10,10,10
60,2,2,2
61,12,12,12
62,20,20,20
63,1,1,1
64,17,17,17
65,15,15,15
66,1,1,1
67,16,16,16
68,5,5,5
69,5,5,5
70,13,13,13
71,29,29,29
72,11,11,11
73,43,43,43
74,9,9,9
75,1,1,1
76,15,15,15
77,31,31,31
78,27,27,27
79,20,20,20
80,9,9,9
81,21,21,21
82,2,2,2
83,9,9,9
84,8,8,8
85,5,5,5
86,17,17,17
87,9,9,9
88,4,4,4
89,17,17,17
90,24,24,24
91,13,13,13
92,12,12,12
93,11,11,11
94,38,38,38
95,5,5,5
96,12,12,12
97,8,8,8
98,32,32,32
99,19,19,19
