,times_prey_known,times_pred_known,time_steps
0,1,1,1
1,10,10,10
2,27,27,27
3,17,17,17
4,10,10,10
5,14,14,14
6,13,13,13
7,21,21,21
8,12,12,12
9,28,28,28
10,14,14,14
11,1,1,1
12,9,9,9
13,14,14,14
14,17,17,17
15,5,5,5
16,10,10,10
17,16,16,16
18,3,3,3
19,4,4,4
20,12,12,12
21,2,2,2
22,14,14,14
23,10,10,10
24,10,10,10
25,22,22,22
26,16,16,16
27,22,22,22
28,14,14,14
29,3,3,3
30,12,12,12
31,10,10,10
32,28,28,28
33,15,15,15
34,5,5,5
35,28,28,28
36,9,9,9
37,7,7,7
38,32,32,32
39,6,6,6
40,10,10,10
41,7,7,7
42,14,14,14
43,1,1,1
44,24,24,24
45,11,11,11
46,14,14,14
47,34,34,34
48,4,4,4
49,11,11,11
50,3,3,3
51,1,1,1
52,6,6,6
53,12,12,12
54,12,12,12
55,17,17,17
56,5,5,5
57,35,35,35
58,8,8,8
59,7,7,7
60,12,12,12
61,13,13,13
62,1,1,1
63,17,17,17
64,26,26,26
65,13,13,13
66,9,9,9
67,14,14,14
68,31,31,31
69,20,20,20
70,12,12,12
71,10,10,10
72,37,37,37
73,23,23,23
74,7,7,7
75,16,16,16
76,13,13,13
77,8,8,8
78,8,8,8
79,19,19,19
80,26,26,26
81,33,33,33
82,2,2,2
83,14,14,14
84,13,13,13
85,5,5,5
86,27,27,27
87,3,3,3
88,28,28,28
89,15,15,15
90,1,1,1
91,11,11,11
92,19,19,19
93,6,6,6
94,1,1,1
95,22,22,22
96,11,11,11
97,9,9,9
98,6,6,6
99,3,3,3
