,times_prey_known,times_pred_known,time_steps
0,16,16,16
1,1,1,1
2,8,8,8
3,6,6,6
4,15,15,15
5,16,16,16
6,1,1,1
7,1,1,1
8,47,47,47
9,31,31,31
10,9,9,9
11,13,13,13
12,2,2,2
13,12,12,12
14,18,18,18
15,22,22,22
16,15,15,15
17,30,30,30
18,15,15,15
19,14,14,14
20,13,13,13
21,27,27,27
22,15,15,15
23,7,7,7
24,32,32,32
25,7,7,7
26,29,29,29
27,7,7,7
28,12,12,12
29,20,20,20
30,8,8,8
31,22,22,22
32,6,6,6
33,14,14,14
34,15,15,15
35,3,3,3
36,12,12,12
37,32,32,32
38,8,8,8
39,16,16,16
40,18,18,18
41,4,4,4
42,10,10,10
43,19,19,19
44,8,8,8
45,28,28,28
46,18,18,18
47,12,12,12
48,6,6,6
49,28,28,28
50,16,16,16
51,16,16,16
52,25,25,25
53,6,6,6
54,3,3,3
55,9,9,9
56,11,11,11
57,13,13,13
58,15,15,15
59,14,14,14
60,21,21,21
61,22,22,22
62,21,21,21
63,17,17,17
64,27,27,27
65,30,30,30
66,13,13,13
67,4,4,4
68,4,4,4
69,19,19,19
70,7,7,7
71,37,37,37
72,12,12,12
73,23,23,23
74,9,9,9
75,26,26,26
76,13,13,13
77,20,20,20
78,18,18,18
79,41,41,41
80,9,9,9
81,26,26,26
82,38,38,38
83,6,6,6
84,11,11,11
85,23,23,23
86,6,6,6
87,10,10,10
88,17,17,17
89,17,17,17
90,10,10,10
91,24,24,24
92,2,2,2
93,2,2,2
94,8,8,8
95,5,5,5
96,8,8,8
97,17,17,17
98,2,2,2
99,22,22,22
