,times_prey_known,times_pred_known,time_steps
0,0,27,51
1,0,3,10
2,0,5,16
3,0,13,22
4,1,2,16
5,0,2,15
6,0,2,2
7,1,38,53
8,1,12,24
9,0,13,27
10,2,13,24
11,2,2,13
12,0,3,12
13,0,24,32
14,0,4,4
15,0,1,13
16,1,8,14
17,3,22,39
18,1,10,23
19,0,11,12
20,0,13,14
21,1,13,16
22,2,11,19
23,0,5,16
24,0,1,14
25,1,6,18
26,1,8,13
27,0,3,9
28,0,12,20
29,0,2,15
30,0,4,8
31,0,25,36
32,0,4,16
33,1,20,35
34,0,1,13
35,0,2,15
36,0,1,12
37,0,2,4
38,0,25,26
39,0,4,18
40,0,3,14
41,1,2,12
42,0,5,13
43,1,4,5
44,2,1,16
45,0,9,12
46,0,2,12
47,1,22,27
48,1,4,4
49,0,4,14
50,0,17,26
51,0,3,14
52,1,19,24
53,0,6,19
54,0,2,2
55,1,2,5
56,0,4,17
57,0,9,18
58,0,4,4
59,0,2,18
60,1,11,19
61,0,3,13
62,0,5,5
63,0,29,34
64,0,1,13
65,0,14,24
66,1,9,16
67,2,5,13
68,1,35,49
69,0,5,17
70,0,1,14
71,0,1,10
72,1,3,4
73,1,4,6
74,0,8,17
75,2,6,7
76,0,12,24
77,1,4,10
78,0,1,8
79,0,12,13
80,0,2,3
81,1,68,90
82,1,2,2
83,0,32,35
84,2,19,32
85,1,2,10
86,0,5,16
87,0,11,16
88,0,3,11
89,0,8,18
90,0,21,38
91,0,3,13
92,0,21,35
93,1,1,3
94,1,9,11
95,0,5,19
96,0,51,65
97,0,2,3
98,1,1,2
99,0,1,13
