,times_prey_known,times_pred_known,time_steps
0,1,8,18
1,1,18,19
2,0,2,2
3,0,16,19
4,0,8,20
5,1,2,11
6,0,9,16
7,0,16,27
8,0,7,7
9,0,2,2
10,0,12,16
11,0,26,29
12,0,28,38
13,0,8,21
14,0,8,20
15,0,7,22
16,1,19,23
17,0,3,3
18,0,2,18
19,2,10,20
20,0,9,21
21,0,7,18
22,0,4,14
23,0,1,15
24,0,3,3
25,1,7,18
26,0,7,18
27,1,11,11
28,0,2,2
29,0,9,14
30,0,5,17
31,0,1,13
32,1,4,12
33,0,3,3
34,1,4,7
35,1,15,21
36,0,12,12
37,0,8,18
38,1,6,18
39,0,1,4
40,0,19,30
41,1,4,6
42,1,18,18
43,1,11,11
44,2,1,11
45,1,16,16
46,0,15,27
47,0,1,7
48,0,2,13
49,1,24,26
50,1,7,7
51,1,13,25
52,0,26,31
53,1,41,41
54,0,4,10
55,1,23,33
56,1,2,13
57,0,6,19
58,0,3,8
59,0,2,17
60,1,3,10
61,0,6,14
62,0,3,14
63,0,9,15
64,0,1,1
65,0,4,11
66,0,25,29
67,0,2,5
68,0,1,2
69,2,4,6
70,1,10,19
71,0,5,16
72,0,3,18
73,0,5,20
74,1,4,8
75,0,6,17
76,3,18,24
77,0,3,11
78,0,1,11
79,0,5,5
80,1,1,15
81,0,10,20
82,0,6,21
83,0,4,4
84,0,2,14
85,0,10,12
86,1,21,25
87,0,2,13
88,0,4,7
89,1,19,19
90,0,2,14
91,0,1,15
92,0,1,14
93,1,23,24
94,0,20,36
95,2,9,15
96,0,7,16
97,1,26,26
98,0,14,20
99,0,1,4
