,times_prey_known,times_pred_known,time_steps
0,0,10,25
1,0,2,9
2,0,2,8
3,0,5,9
4,1,16,26
5,1,4,6
6,0,16,29
7,0,17,33
8,2,5,6
9,1,1,1
10,0,1,4
11,0,2,9
12,0,1,1
13,0,8,19
14,0,3,17
15,0,4,14
16,1,1,11
17,1,1,14
18,1,2,14
19,0,13,24
20,1,16,21
21,0,1,12
22,0,7,23
23,1,13,14
24,1,7,11
25,0,3,15
26,0,4,12
27,0,1,1
28,0,9,21
29,0,1,18
30,0,1,13
31,1,17,27
32,0,6,16
33,0,5,9
34,0,3,3
35,0,16,27
36,1,1,4
37,1,25,27
38,1,1,1
39,1,20,22
40,2,3,17
41,1,1,1
42,0,7,16
43,0,4,21
44,0,2,2
45,0,6,10
46,2,4,18
47,1,2,8
48,0,1,1
49,0,3,3
50,1,3,5
51,1,23,29
52,0,4,12
53,2,13,22
54,0,7,19
55,0,6,6
56,0,2,15
57,1,10,12
58,1,3,11
59,0,8,8
60,1,1,1
61,0,4,4
62,0,4,17
63,0,7,7
64,2,7,23
65,0,13,23
66,0,9,13
67,1,10,10
68,0,15,24
69,2,31,31
70,1,3,9
71,0,7,7
72,0,11,11
73,0,3,14
74,1,3,8
75,1,2,2
76,1,21,21
77,0,8,18
78,1,8,8
79,0,11,23
80,1,3,3
81,0,4,17
82,0,12,20
83,1,8,8
84,0,2,14
85,0,3,3
86,1,8,8
87,0,5,19
88,1,5,23
89,0,15,24
90,0,21,26
91,0,2,16
92,1,4,15
93,0,11,20
94,1,3,3
95,0,9,10
96,1,3,4
97,0,1,2
98,0,1,11
99,0,12,27
