,times_prey_known,times_pred_known,time_steps
0,3,32,32
1,1,24,24
2,3,5,15
3,0,6,10
4,0,7,7
5,0,1,3
6,2,10,15
7,0,9,23
8,0,1,1
9,0,4,13
10,0,26,42
11,0,7,21
12,0,8,17
13,0,8,9
14,0,5,20
15,0,1,13
16,2,9,20
17,0,12,28
18,0,1,11
19,2,2,13
20,1,19,33
21,1,1,5
22,0,1,10
23,0,12,25
24,2,24,30
25,0,10,22
26,1,1,1
27,1,2,11
28,0,11,25
29,1,5,5
30,0,30,40
31,0,1,14
32,0,11,20
33,0,3,5
34,3,1,15
35,2,2,16
36,1,1,1
37,1,2,7
38,0,4,17
39,1,8,10
40,1,10,17
41,0,12,18
42,0,11,23
43,0,1,14
44,1,13,13
45,0,2,14
46,1,3,4
47,0,2,2
48,1,4,7
49,0,1,3
50,0,2,2
51,1,10,11
52,0,12,12
53,0,11,21
54,1,13,13
55,1,4,4
56,0,23,34
57,0,1,1
58,0,2,14
59,1,27,27
60,0,4,16
61,0,11,23
62,1,25,34
63,0,2,13
64,0,4,15
65,1,3,12
66,0,1,13
67,1,8,15
68,0,2,2
69,1,15,18
70,1,1,1
71,1,7,7
72,0,1,5
73,1,2,15
74,2,16,25
75,0,9,14
76,1,4,7
77,0,2,12
78,0,6,20
79,1,15,20
80,0,5,7
81,0,6,17
82,0,18,18
83,0,4,14
84,0,2,13
85,0,4,13
86,1,7,7
87,0,8,23
88,2,14,15
89,0,4,8
90,0,13,15
91,0,11,24
92,0,5,15
93,0,8,21
94,0,1,6
95,1,8,8
96,0,6,8
97,0,10,18
98,1,13,21
99,1,2,14
