,times_prey_known,times_pred_known,time_steps
0,2,8,9
1,1,8,18
2,0,3,16
3,2,2,15
4,0,13,13
5,0,12,12
6,1,4,5
7,1,7,11
8,1,22,23
9,1,12,14
10,0,17,25
11,0,5,13
12,0,5,15
13,1,9,9
14,1,15,24
15,1,5,8
16,1,4,4
17,0,2,2
18,0,1,17
19,0,2,13
20,2,5,16
21,1,18,20
22,0,4,14
23,0,2,2
24,0,22,22
25,1,1,8
26,0,16,25
27,0,4,15
28,0,26,29
29,1,7,7
30,0,6,16
31,0,6,6
32,0,6,22
33,0,12,27
34,1,2,6
35,1,1,1
36,0,2,16
37,1,6,19
38,0,3,16
39,0,15,15
40,0,2,8
41,1,9,10
42,0,2,13
43,0,1,12
44,1,7,7
45,0,2,11
46,1,22,31
47,1,1,1
48,1,13,13
49,0,6,19
50,0,4,17
51,1,2,2
52,0,5,13
53,1,12,12
54,0,22,35
55,0,4,10
56,1,5,11
57,0,2,21
58,0,2,8
59,0,21,22
60,0,12,12
61,0,2,2
62,0,1,11
63,1,18,27
64,0,2,2
65,1,15,15
66,1,8,15
67,0,1,1
68,0,14,16
69,0,16,31
70,0,15,18
71,0,2,15
72,0,4,10
73,0,4,17
74,0,6,6
75,0,5,5
76,0,12,12
77,0,1,14
78,1,9,9
79,0,4,12
80,1,12,15
81,0,4,4
82,0,5,15
83,0,2,13
84,1,3,9
85,2,1,5
86,0,15,15
87,0,2,13
88,1,2,5
89,0,3,12
90,0,1,3
91,0,6,20
92,0,8,17
93,0,7,7
94,1,4,4
95,0,3,6
96,1,4,18
97,2,15,15
98,0,10,21
99,1,3,10
