,times_prey_known,times_pred_known,time_steps
0,0,13,26
1,1,5,5
2,0,5,15
3,1,15,19
4,0,8,8
5,1,2,11
6,0,1,16
7,0,5,17
8,1,25,34
9,0,5,14
10,1,2,14
11,1,6,22
12,1,3,6
13,1,3,14
14,1,3,4
15,0,7,16
16,1,1,14
17,1,17,21
18,1,2,14
19,1,5,25
20,0,14,27
21,0,15,24
22,0,4,4
23,1,2,2
24,1,9,21
25,1,1,1
26,0,10,21
27,0,7,16
28,1,30,31
29,1,7,7
30,1,2,14
31,0,2,2
32,1,19,21
33,3,12,12
34,0,2,14
35,1,12,20
36,1,33,33
37,0,2,17
38,1,2,12
39,0,4,18
40,1,8,18
41,0,7,17
42,0,2,14
43,0,12,23
44,1,10,22
45,0,1,12
46,0,7,7
47,0,13,25
48,1,9,23
49,0,1,2
50,0,11,21
51,1,1,11
52,0,14,23
53,1,7,7
54,0,10,23
55,2,3,12
56,0,5,18
57,1,7,7
58,0,2,15
59,1,11,11
60,0,6,17
61,1,2,3
62,1,20,20
63,0,5,19
64,0,3,3
65,1,19,23
66,1,15,26
67,0,11,23
68,1,4,9
69,0,5,16
70,0,9,21
71,0,4,16
72,0,2,12
73,0,2,15
74,0,7,17
75,0,1,15
76,1,3,3
77,0,1,2
78,0,3,3
79,0,2,13
80,1,12,12
81,1,2,13
82,1,2,17
83,0,1,3
84,0,3,9
85,2,20,22
86,0,2,14
87,0,5,14
88,0,2,14
89,0,2,14
90,0,1,15
91,1,7,11
92,1,2,8
93,0,3,14
94,0,14,15
95,0,16,24
96,0,3,14
97,0,5,24
98,0,2,2
99,1,14,14
