,times_prey_known,times_pred_known,time_steps
0,0,18,29
1,1,10,10
2,1,11,11
3,0,13,13
4,0,5,23
5,0,3,15
6,1,4,4
7,0,1,1
8,1,16,16
9,0,2,4
10,2,5,22
11,1,9,20
12,0,1,1
13,1,17,17
14,1,3,8
15,0,18,25
16,1,4,10
17,1,5,17
18,1,3,3
19,0,13,13
20,0,9,9
21,1,4,4
22,0,7,24
23,0,2,2
24,0,3,12
25,0,2,16
26,0,6,9
27,0,2,15
28,0,1,3
29,0,9,10
30,1,7,17
31,0,3,18
32,1,23,25
33,0,4,8
34,0,3,7
35,0,15,24
36,2,21,32
37,2,25,25
38,0,3,11
39,0,9,25
40,1,2,2
41,0,6,15
42,0,2,20
43,2,10,20
44,2,22,22
45,0,2,17
46,1,25,38
47,2,1,7
48,0,12,25
49,0,18,18
50,0,3,3
51,1,26,27
52,2,9,11
53,1,3,17
54,1,7,18
55,0,2,16
56,1,3,3
57,1,12,18
58,0,20,32
59,0,3,15
60,0,1,1
61,1,11,15
62,1,2,15
63,0,2,15
64,0,4,15
65,1,19,19
66,1,1,1
67,1,7,7
68,1,5,8
69,1,8,8
70,1,29,33
71,1,1,15
72,0,2,12
73,0,5,12
74,0,1,17
75,1,21,21
76,1,13,25
77,0,11,24
78,1,3,3
79,0,14,14
80,2,4,14
81,0,5,7
82,0,23,23
83,0,2,9
84,0,4,4
85,0,17,17
86,0,2,13
87,0,3,3
88,0,2,4
89,0,1,9
90,1,6,11
91,0,5,15
92,0,5,20
93,0,6,20
94,0,7,9
95,2,9,22
96,1,9,9
97,1,2,7
98,0,1,11
99,2,7,18
