,times_prey_known,times_pred_known,time_steps
0,1,58,60
1,1,10,21
2,0,1,14
3,2,4,13
4,0,1,1
5,0,16,19
6,1,17,19
7,0,3,3
8,0,1,6
9,0,2,4
10,1,23,29
11,0,6,20
12,1,21,21
13,0,8,25
14,1,4,12
15,0,1,4
16,0,6,19
17,0,8,17
18,0,13,25
19,1,8,8
20,0,5,15
21,0,1,15
22,0,3,18
23,0,2,2
24,4,1,11
25,0,5,17
26,1,17,22
27,0,21,21
28,0,10,10
29,0,3,6
30,0,7,7
31,0,11,17
32,1,1,4
33,1,4,6
34,1,16,22
35,0,4,17
36,0,2,14
37,0,4,5
38,1,4,6
39,0,3,16
40,0,2,18
41,0,2,2
42,1,8,8
43,1,18,20
44,0,1,5
45,0,7,20
46,1,2,13
47,0,16,28
48,1,8,16
49,1,16,16
50,0,1,13
51,0,4,16
52,0,2,13
53,0,2,4
54,2,12,18
55,1,3,10
56,2,4,18
57,1,3,14
58,0,1,18
59,0,22,31
60,0,15,20
61,1,11,15
62,0,12,26
63,0,10,19
64,1,2,12
65,0,5,9
66,1,13,13
67,0,12,15
68,0,2,13
69,0,1,9
70,1,1,1
71,0,4,15
72,2,3,13
73,0,4,13
74,1,12,13
75,1,15,17
76,1,14,14
77,1,8,23
78,0,12,26
79,0,3,5
80,0,2,14
81,0,2,11
82,0,1,1
83,0,5,15
84,0,3,15
85,0,3,15
86,0,22,33
87,0,9,19
88,0,4,13
89,0,2,12
90,0,2,4
91,2,31,31
92,0,2,17
93,0,9,13
94,0,5,18
95,3,8,16
96,0,1,1
97,1,2,13
98,1,4,11
99,0,11,26
