,times_prey_known,times_pred_known,time_steps
0,3,6,10
1,0,2,2
2,0,26,28
3,0,5,19
4,0,1,1
5,2,2,12
6,0,5,20
7,0,1,14
8,1,7,19
9,0,7,16
10,1,2,14
11,1,7,8
12,0,11,26
13,1,1,10
14,1,3,3
15,0,8,18
16,0,10,20
17,3,5,18
18,0,2,8
19,3,7,14
20,0,2,8
21,2,5,10
22,0,3,6
23,0,1,6
24,1,1,3
25,0,7,7
26,1,19,19
27,0,8,20
28,0,3,17
29,1,6,13
30,0,1,11
31,0,9,25
32,0,7,18
33,0,1,15
34,1,4,4
35,1,1,1
36,1,9,12
37,0,5,20
38,1,13,14
39,0,1,1
40,0,1,16
41,1,12,14
42,0,7,7
43,1,8,15
44,1,3,3
45,0,5,20
46,0,1,13
47,2,5,14
48,0,3,13
49,0,2,12
50,0,2,9
51,3,3,9
52,1,17,18
53,0,1,13
54,0,2,14
55,0,14,24
56,0,7,23
57,0,12,26
58,0,25,38
59,3,7,11
60,0,2,2
61,1,3,16
62,1,14,20
63,0,2,5
64,1,4,19
65,0,16,25
66,1,2,4
67,1,1,6
68,1,25,32
69,0,5,15
70,1,10,13
71,1,17,17
72,0,5,17
73,1,1,2
74,0,2,11
75,1,4,4
76,0,4,16
77,0,2,14
78,1,22,24
79,0,1,8
80,0,13,14
81,0,8,8
82,2,17,18
83,2,10,19
84,0,9,23
85,0,1,2
86,0,14,30
87,0,2,2
88,0,9,21
89,0,2,16
90,1,11,14
91,0,1,15
92,0,6,17
93,3,10,23
94,0,2,13
95,0,20,32
96,1,16,19
97,0,8,17
98,1,17,24
99,1,3,3
