,times_prey_known,times_pred_known,time_steps
0,0,2,15
1,0,5,20
2,0,6,6
3,3,9,19
4,0,2,12
5,2,15,15
6,1,2,2
7,1,20,35
8,1,25,25
9,0,5,19
10,0,13,27
11,0,7,11
12,2,7,20
13,0,8,20
14,3,8,19
15,0,7,19
16,0,3,16
17,0,10,20
18,1,5,16
19,2,7,11
20,0,5,16
21,1,1,1
22,0,9,23
23,0,7,25
24,0,3,14
25,1,2,2
26,1,15,15
27,0,3,14
28,0,38,57
29,0,10,14
30,1,4,19
31,0,4,12
32,0,2,13
33,1,5,15
34,1,5,17
35,0,1,14
36,0,1,3
37,1,3,3
38,0,21,26
39,0,2,19
40,0,15,19
41,0,8,17
42,0,7,19
43,0,1,11
44,0,6,18
45,1,11,19
46,0,3,5
47,0,5,15
48,0,2,2
49,0,5,7
50,1,11,11
51,1,4,4
52,0,1,12
53,0,7,15
54,1,3,6
55,3,1,15
56,0,6,20
57,1,6,12
58,1,1,13
59,0,3,20
60,0,5,17
61,1,10,23
62,0,14,15
63,0,5,13
64,1,1,1
65,1,4,15
66,1,1,4
67,1,24,30
68,1,4,16
69,0,6,11
70,1,3,3
71,1,4,20
72,0,1,14
73,0,3,7
74,0,25,29
75,1,7,21
76,0,16,35
77,1,12,19
78,1,6,6
79,1,15,17
80,0,4,15
81,0,5,16
82,1,3,3
83,2,23,23
84,0,4,4
85,0,4,15
86,1,2,13
87,1,1,10
88,1,6,6
89,0,2,15
90,0,11,21
91,0,1,14
92,0,4,4
93,0,1,12
94,1,3,3
95,0,2,8
96,1,8,13
97,0,6,10
98,1,10,10
99,1,11,14
