,times_prey_known,times_pred_known,time_steps
0,1,16,26
1,1,2,12
2,0,3,3
3,0,1,1
4,0,11,23
5,0,4,17
6,0,20,24
7,0,22,34
8,0,2,18
9,0,1,1
10,0,17,31
11,1,12,12
12,0,7,19
13,0,1,4
14,1,6,7
15,4,3,13
16,3,2,18
17,0,11,11
18,0,2,2
19,1,16,25
20,0,12,25
21,0,1,12
22,0,4,14
23,1,21,21
24,0,3,17
25,0,13,18
26,0,1,12
27,1,10,13
28,0,6,8
29,0,1,7
30,0,8,8
31,0,23,31
32,1,2,13
33,1,18,18
34,0,1,15
35,0,23,36
36,1,7,14
37,0,9,11
38,0,1,9
39,0,15,15
40,0,4,4
41,1,2,2
42,0,3,22
43,0,8,10
44,0,25,26
45,0,2,11
46,0,7,11
47,1,15,15
48,1,21,29
49,1,1,3
50,1,25,27
51,1,2,10
52,0,10,24
53,3,4,5
54,0,1,1
55,0,7,15
56,0,26,38
57,0,7,18
58,0,12,27
59,1,9,20
60,2,1,9
61,1,3,3
62,2,3,13
63,0,2,12
64,1,19,20
65,0,7,22
66,0,5,17
67,1,7,7
68,0,7,23
69,2,7,7
70,1,1,3
71,1,5,18
72,1,3,4
73,0,5,20
74,0,1,15
75,0,2,2
76,0,3,17
77,1,9,14
78,1,4,6
79,0,8,19
80,0,3,16
81,1,2,11
82,1,1,1
83,0,6,6
84,1,14,14
85,0,1,12
86,0,5,15
87,0,16,32
88,0,27,39
89,0,1,16
90,2,14,16
91,0,5,17
92,0,6,12
93,0,1,15
94,1,8,8
95,0,3,3
96,0,3,12
97,0,10,21
98,1,1,4
99,0,21,26
