,times_prey_known,times_pred_known,time_steps
0,0,10,11
1,0,8,20
2,1,9,13
3,1,3,15
4,1,19,19
5,0,7,11
6,0,2,15
7,1,8,8
8,0,1,15
9,0,12,13
10,0,4,4
11,2,7,19
12,1,5,20
13,0,2,2
14,0,6,18
15,0,3,11
16,1,8,18
17,0,9,22
18,2,8,20
19,1,1,1
20,0,6,18
21,0,2,4
22,0,7,17
23,0,5,15
24,1,16,27
25,0,10,23
26,0,9,9
27,1,1,11
28,1,8,8
29,0,2,4
30,1,3,9
31,1,7,7
32,1,3,8
33,1,23,28
34,1,13,13
35,1,14,24
36,1,1,1
37,0,7,7
38,0,2,12
39,0,2,5
40,1,2,2
41,0,2,12
42,0,22,22
43,0,31,39
44,0,1,4
45,1,6,6
46,2,6,13
47,0,1,14
48,0,3,12
49,0,4,9
50,0,6,15
51,4,6,19
52,0,7,7
53,0,5,8
54,0,8,20
55,1,20,21
56,1,4,4
57,0,1,12
58,0,22,28
59,1,1,2
60,0,8,19
61,0,1,3
62,0,3,8
63,0,2,16
64,2,8,20
65,0,7,18
66,1,3,8
67,0,1,16
68,1,5,9
69,0,17,27
70,0,2,14
71,1,5,10
72,1,3,7
73,0,10,21
74,0,8,20
75,1,15,15
76,0,4,14
77,0,18,28
78,1,2,2
79,0,1,13
80,1,4,4
81,0,11,16
82,0,6,6
83,3,15,30
84,1,18,21
85,1,1,4
86,0,3,5
87,1,11,11
88,1,5,12
89,0,6,6
90,0,2,15
91,0,3,7
92,1,2,8
93,0,2,15
94,1,3,7
95,1,3,20
96,1,3,5
97,1,26,33
98,1,3,13
99,0,19,23
