,times_prey_known,times_pred_known,time_steps
0,0,18,24
1,1,6,9
2,0,7,7
3,0,2,2
4,1,2,3
5,1,4,6
6,0,6,16
7,0,12,26
8,0,8,21
9,1,3,3
10,0,3,14
11,1,2,12
12,0,7,20
13,1,7,7
14,1,12,12
15,0,5,8
16,0,2,16
17,0,10,15
18,0,11,11
19,1,16,29
20,0,3,6
21,1,6,19
22,1,4,11
23,0,2,17
24,0,8,18
25,1,5,22
26,0,7,23
27,0,6,8
28,0,15,27
29,0,4,16
30,0,16,38
31,0,23,25
32,1,3,5
33,1,1,1
34,1,9,18
35,1,2,13
36,0,6,15
37,0,5,5
38,0,2,14
39,1,7,7
40,0,10,28
41,1,10,28
42,0,2,13
43,0,7,7
44,1,4,4
45,1,8,11
46,0,1,8
47,0,12,25
48,0,2,21
49,0,6,16
50,3,3,14
51,0,10,22
52,0,4,5
53,0,11,21
54,0,7,20
55,0,3,15
56,3,10,23
57,0,6,7
58,0,13,22
59,3,5,5
60,0,6,6
61,1,10,10
62,0,16,30
63,0,6,8
64,0,1,14
65,0,5,15
66,1,14,14
67,2,1,18
68,0,2,18
69,0,9,26
70,1,8,21
71,1,12,12
72,0,17,29
73,4,23,25
74,0,9,22
75,1,19,19
76,1,5,19
77,0,4,10
78,0,2,14
79,1,2,2
80,0,4,13
81,0,2,14
82,2,7,19
83,1,27,27
84,1,9,20
85,1,11,24
86,0,4,18
87,0,1,12
88,0,1,5
89,0,6,6
90,1,1,1
91,0,5,13
92,0,5,5
93,0,3,3
94,0,5,22
95,0,4,14
96,0,12,23
97,0,11,23
98,0,4,18
99,0,5,21
