,times_prey_known,times_pred_known,time_steps
0,0,1,17
1,1,17,18
2,2,1,4
3,0,8,17
4,1,7,9
5,0,1,15
6,0,4,5
7,1,10,10
8,0,1,12
9,0,7,7
10,1,2,15
11,0,1,12
12,0,2,2
13,1,8,19
14,1,5,8
15,0,12,20
16,0,8,21
17,0,1,1
18,0,26,34
19,0,4,4
20,0,13,13
21,0,6,20
22,0,47,47
23,1,5,14
24,1,7,10
25,0,6,6
26,0,3,15
27,1,18,19
28,1,14,20
29,1,5,5
30,0,1,13
31,0,8,20
32,1,18,21
33,0,5,19
34,0,4,4
35,0,8,16
36,0,9,17
37,0,1,1
38,0,16,28
39,1,10,10
40,3,18,22
41,0,4,16
42,0,1,12
43,1,13,15
44,0,1,12
45,3,3,20
46,0,2,16
47,0,28,30
48,0,3,14
49,0,2,11
50,0,5,13
51,0,7,16
52,0,5,15
53,0,9,19
54,0,4,14
55,0,16,33
56,0,9,22
57,0,17,19
58,1,14,23
59,0,15,15
60,0,2,2
61,1,4,19
62,0,12,16
63,1,20,29
64,2,2,14
65,0,2,14
66,0,30,30
67,1,1,3
68,1,20,20
69,0,3,16
70,1,4,12
71,0,1,9
72,1,5,5
73,0,8,8
74,0,9,9
75,2,4,19
76,0,6,22
77,0,4,19
78,1,5,17
79,0,20,21
80,2,14,28
81,1,8,8
82,1,7,7
83,1,23,29
84,1,6,11
85,0,1,10
86,0,3,18
87,1,9,14
88,0,3,6
89,0,2,11
90,1,5,5
91,2,1,14
92,0,1,11
93,1,3,3
94,1,5,5
95,0,1,13
96,0,8,20
97,0,3,6
98,0,1,17
99,1,4,8
