,times_prey_known,times_pred_known,time_steps
0,1,1,1
1,0,1,11
2,1,5,20
3,0,9,10
4,0,12,23
5,1,17,20
6,0,18,25
7,0,14,18
8,0,3,5
9,1,5,19
10,1,6,20
11,0,13,13
12,0,2,7
13,1,12,20
14,1,16,16
15,2,3,5
16,1,7,7
17,0,1,6
18,0,1,8
19,0,2,15
20,0,13,25
21,0,6,14
22,1,7,7
23,0,20,34
24,1,2,11
25,0,17,17
26,0,11,12
27,0,5,7
28,2,2,10
29,0,7,23
30,0,3,12
31,0,16,16
32,0,1,1
33,1,5,5
34,1,14,18
35,0,1,5
36,0,2,2
37,0,6,19
38,0,3,14
39,0,6,6
40,0,5,25
41,0,7,21
42,1,1,10
43,2,6,15
44,0,9,22
45,0,2,9
46,1,2,4
47,1,1,12
48,2,2,17
49,1,2,15
50,1,10,13
51,1,10,14
52,0,7,13
53,0,3,14
54,0,23,37
55,1,33,36
56,1,12,23
57,0,13,30
58,0,22,39
59,0,6,16
60,0,4,16
61,0,1,15
62,0,1,11
63,1,14,17
64,2,13,26
65,0,5,15
66,0,1,15
67,0,3,7
68,0,1,1
69,1,7,18
70,0,23,28
71,1,3,11
72,0,3,15
73,0,10,22
74,1,1,12
75,0,7,10
76,0,2,4
77,2,7,7
78,1,2,14
79,1,7,16
80,0,3,16
81,0,21,32
82,0,6,22
83,2,16,19
84,0,6,19
85,2,1,13
86,1,8,18
87,0,11,13
88,0,6,19
89,1,4,13
90,0,1,1
91,0,7,16
92,0,2,14
93,3,6,18
94,1,3,19
95,1,18,18
96,1,12,14
97,0,2,14
98,0,4,15
99,1,1,1
